
0.009652;0.010204;0.010471;0.011512;0.014521;0.018965;0.031477;0.056072;0.106540;0.227214;0.412564;0.719970;1.321871;1.848495;2.408265;2.809654;2.970270;3.030567;3.290181;;;;;;;;
0.000313;0.000340;0.000349;0.000389;0.000499;0.000653;0.001095;0.001883;0.003795;0.008495;0.016375;0.031727;0.077109;0.152126;0.281943;0.594181;1.130640;1.826726;2.518200;3.102637;;;;;;;
0.000202;0.000218;0.000229;0.000255;0.000309;0.000405;0.000666;0.001160;0.002264;0.005272;0.009947;0.019235;0.045858;0.092101;0.180799;0.395382;0.810334;1.384196;1.809664;;;;;;;;
